SKU,Product Code,Product Name,Product description,Quantity On Hand ,Value
PK1338,Bori,Khalli walli,Altaf bhai ki signature bori,29,29
PK2263,Bori,Khalli walli,Altaf bhai ki signature bori,54,60
PK5099,Bori,Khalli walli,Altaf bhai ki signature bori,46,47
PK1757,Bori,Khalli walli,Altaf bhai ki signature bori,39,25
PK2469,Bori,Khalli walli,Altaf bhai ki signature bori,32,40
PK5277,Bori,Khalli walli,Altaf bhai ki signature bori,20,58
PK2931,Bori,Khalli walli,Altaf bhai ki signature bori,28,43
PK2035,Bori,Khalli walli,Altaf bhai ki signature bori,56,30
PK1720,Bori,Khalli walli,Altaf bhai ki signature bori,29,94
PK5552,Bori,Khalli walli,Altaf bhai ki signature bori,35,72
PK1348,Bori,Khalli walli,Altaf bhai ki signature bori,45,99
PK1985,Bori,Khalli walli,Altaf bhai ki signature bori,24,66
PK4036,Bori,Khalli walli,Altaf bhai ki signature bori,39,81
PK2357,Bori,Khalli walli,Altaf bhai ki signature bori,28,70
PK5087,Bori,Khalli walli,Altaf bhai ki signature bori,52,47
PK2616,Bori,Khalli walli,Altaf bhai ki signature bori,24,72
PK4504,Bori,Khalli walli,Altaf bhai ki signature bori,23,88
PK4384,Bori,Khalli walli,Altaf bhai ki signature bori,57,77
PK2229,Bori,Khalli walli,Altaf bhai ki signature bori,27,48
PK4797,Bori,Khalli walli,Altaf bhai ki signature bori,42,50
PK1230,Bori,Khalli walli,Altaf bhai ki signature bori,34,83
PK2773,Bori,Khalli walli,Altaf bhai ki signature bori,33,67
PK4588,Bori,Khalli walli,Altaf bhai ki signature bori,49,55
PK3990,Bori,Khalli walli,Altaf bhai ki signature bori,24,83
PK4237,Bori,Khalli walli,Altaf bhai ki signature bori,59,29
PK1404,Bori,Khalli walli,Altaf bhai ki signature bori,20,57
PK5467,Bori,Khalli walli,Altaf bhai ki signature bori,45,78
PK2132,Bori,Khalli walli,Altaf bhai ki signature bori,42,54
PK2284,Bori,Khalli walli,Altaf bhai ki signature bori,23,45
PK3115,Bori,Khalli walli,Altaf bhai ki signature bori,51,37
PK4149,Bori,Khalli walli,Altaf bhai ki signature bori,55,61
PK2842,Bori,Khalli walli,Altaf bhai ki signature bori,24,100
PK2865,Bori,Khalli walli,Altaf bhai ki signature bori,39,77
PK4320,Bori,Khalli walli,Altaf bhai ki signature bori,52,99
PK1511,Bori,Khalli walli,Altaf bhai ki signature bori,32,29
PK4595,Bori,Khalli walli,Altaf bhai ki signature bori,51,24
PK3803,Bori,Khalli walli,Altaf bhai ki signature bori,23,67
PK1391,Bori,Khalli walli,Altaf bhai ki signature bori,36,67
PK1920,Bori,Khalli walli,Altaf bhai ki signature bori,23,78
PK4578,Bori,Khalli walli,Altaf bhai ki signature bori,48,25
PK2133,Bori,Khalli walli,Altaf bhai ki signature bori,28,100
PK3150,Bori,Khalli walli,Altaf bhai ki signature bori,39,50
PK4045,Bori,Khalli walli,Altaf bhai ki signature bori,59,83
PK5485,Bori,Khalli walli,Altaf bhai ki signature bori,54,83
PK5045,Bori,Khalli walli,Altaf bhai ki signature bori,20,39
PK5327,Bori,Khalli walli,Altaf bhai ki signature bori,35,59
PK1940,Bori,Khalli walli,Altaf bhai ki signature bori,51,97
PK2181,Bori,Khalli walli,Altaf bhai ki signature bori,33,58
PK4298,Bori,Khalli walli,Altaf bhai ki signature bori,25,46
PK3206,Bori,Khalli walli,Altaf bhai ki signature bori,42,61
PK3740,Bori,Khalli walli,Altaf bhai ki signature bori,33,65
PK4720,Bori,Khalli walli,Altaf bhai ki signature bori,42,78
PK2916,Bori,Khalli walli,Altaf bhai ki signature bori,27,93
PK4081,Bori,Khalli walli,Altaf bhai ki signature bori,27,98
PK4421,Bori,Khalli walli,Altaf bhai ki signature bori,40,78
PK4445,Bori,Khalli walli,Altaf bhai ki signature bori,51,73
PK1513,Bori,Khalli walli,Altaf bhai ki signature bori,35,76
PK1617,Bori,Khalli walli,Altaf bhai ki signature bori,46,44
PK2552,Bori,Khalli walli,Altaf bhai ki signature bori,51,88
PK1686,Bori,Khalli walli,Altaf bhai ki signature bori,37,79
PK5045,Bori,Khalli walli,Altaf bhai ki signature bori,27,43
PK2031,Bori,Khalli walli,Altaf bhai ki signature bori,57,98
PK4429,Bori,Khalli walli,Altaf bhai ki signature bori,50,86
PK1974,Bori,Khalli walli,Altaf bhai ki signature bori,27,61
PK4286,Bori,Khalli walli,Altaf bhai ki signature bori,49,26
PK4238,Bori,Khalli walli,Altaf bhai ki signature bori,39,45
PK1267,Bori,Khalli walli,Altaf bhai ki signature bori,45,23
PK1931,Bori,Khalli walli,Altaf bhai ki signature bori,32,98
PK4572,Bori,Khalli walli,Altaf bhai ki signature bori,49,22
PK2192,Bori,Khalli walli,Altaf bhai ki signature bori,30,35
PK3087,Bori,Khalli walli,Altaf bhai ki signature bori,25,34
PK2455,Bori,Khalli walli,Altaf bhai ki signature bori,25,80
PK1658,Bori,Khalli walli,Altaf bhai ki signature bori,47,74
PK5141,Bori,Khalli walli,Altaf bhai ki signature bori,28,73
PK5519,Bori,Khalli walli,Altaf bhai ki signature bori,54,20
PK3598,Bori,Khalli walli,Altaf bhai ki signature bori,29,93
PK3250,Bori,Khalli walli,Altaf bhai ki signature bori,20,72
PK3418,Bori,Khalli walli,Altaf bhai ki signature bori,31,39
PK1274,Bori,Khalli walli,Altaf bhai ki signature bori,25,80
PK3518,Bori,Khalli walli,Altaf bhai ki signature bori,26,98
PK1224,Bori,Khalli walli,Altaf bhai ki signature bori,45,30
PK3670,Bori,Khalli walli,Altaf bhai ki signature bori,39,98
PK2942,Bori,Khalli walli,Altaf bhai ki signature bori,21,91
PK4027,Bori,Khalli walli,Altaf bhai ki signature bori,27,92
PK1431,Bori,Khalli walli,Altaf bhai ki signature bori,46,93
PK2687,Bori,Khalli walli,Altaf bhai ki signature bori,30,82
PK4234,Bori,Khalli walli,Altaf bhai ki signature bori,22,25
PK5375,Bori,Khalli walli,Altaf bhai ki signature bori,38,62
PK3319,Bori,Khalli walli,Altaf bhai ki signature bori,22,85
PK3265,Bori,Khalli walli,Altaf bhai ki signature bori,31,84
PK5363,Bori,Khalli walli,Altaf bhai ki signature bori,48,44
PK2349,Bori,Khalli walli,Altaf bhai ki signature bori,55,90
PK3591,Bori,Khalli walli,Altaf bhai ki signature bori,36,92
PK4753,Bori,Khalli walli,Altaf bhai ki signature bori,50,67
PK5005,Bori,Khalli walli,Altaf bhai ki signature bori,44,94
PK4080,Bori,Khalli walli,Altaf bhai ki signature bori,40,48
PK2945,Bori,Khalli walli,Altaf bhai ki signature bori,60,62
PK2762,Bori,Khalli walli,Altaf bhai ki signature bori,58,73
PK3820,Bori,Khalli walli,Altaf bhai ki signature bori,43,76
PK2764,Bori,Khalli walli,Altaf bhai ki signature bori,31,68
PK5351,Bori,Khalli walli,Altaf bhai ki signature bori,49,21
PK2039,Bori,Khalli walli,Altaf bhai ki signature bori,23,61
PK4034,Bori,Khalli walli,Altaf bhai ki signature bori,51,61
PK1302,Bori,Khalli walli,Altaf bhai ki signature bori,20,91
PK2064,Bori,Khalli walli,Altaf bhai ki signature bori,57,50
PK4668,Bori,Khalli walli,Altaf bhai ki signature bori,51,64
PK1180,Bori,Khalli walli,Altaf bhai ki signature bori,59,89
PK4988,Bori,Khalli walli,Altaf bhai ki signature bori,27,72
PK2595,Bori,Khalli walli,Altaf bhai ki signature bori,59,40
PK3678,Bori,Khalli walli,Altaf bhai ki signature bori,48,61
PK4598,Bori,Khalli walli,Altaf bhai ki signature bori,20,49
PK4237,Bori,Khalli walli,Altaf bhai ki signature bori,55,49
PK3069,Bori,Khalli walli,Altaf bhai ki signature bori,30,57
PK4632,Bori,Khalli walli,Altaf bhai ki signature bori,58,78
PK1319,Bori,Khalli walli,Altaf bhai ki signature bori,40,34
PK5107,Bori,Khalli walli,Altaf bhai ki signature bori,32,96
PK4214,Bori,Khalli walli,Altaf bhai ki signature bori,28,87
PK1419,Bori,Khalli walli,Altaf bhai ki signature bori,57,47
PK3795,Bori,Khalli walli,Altaf bhai ki signature bori,23,74
PK1940,Bori,Khalli walli,Altaf bhai ki signature bori,31,99
PK4007,Bori,Khalli walli,Altaf bhai ki signature bori,30,47
PK4163,Bori,Khalli walli,Altaf bhai ki signature bori,60,55
PK5359,Bori,Khalli walli,Altaf bhai ki signature bori,42,40
PK5268,Bori,Khalli walli,Altaf bhai ki signature bori,60,85
PK2016,Bori,Khalli walli,Altaf bhai ki signature bori,28,58
PK3495,Bori,Khalli walli,Altaf bhai ki signature bori,58,21
PK4783,Bori,Khalli walli,Altaf bhai ki signature bori,47,47
PK1420,Bori,Khalli walli,Altaf bhai ki signature bori,33,30
PK3387,Bori,Khalli walli,Altaf bhai ki signature bori,56,59
PK2637,Bori,Khalli walli,Altaf bhai ki signature bori,26,83
PK1269,Bori,Khalli walli,Altaf bhai ki signature bori,46,74
PK4453,Bori,Khalli walli,Altaf bhai ki signature bori,33,60
PK4479,Bori,Khalli walli,Altaf bhai ki signature bori,48,52
PK5498,Bori,Khalli walli,Altaf bhai ki signature bori,44,29
PK3957,Bori,Khalli walli,Altaf bhai ki signature bori,41,34
PK2803,Bori,Khalli walli,Altaf bhai ki signature bori,42,29
PK5498,Bori,Khalli walli,Altaf bhai ki signature bori,28,26
PK4947,Bori,Khalli walli,Altaf bhai ki signature bori,29,81
PK5489,Bori,Khalli walli,Altaf bhai ki signature bori,47,53
PK2518,Bori,Khalli walli,Altaf bhai ki signature bori,29,69
PK4991,Bori,Khalli walli,Altaf bhai ki signature bori,26,41
PK1434,Bori,Khalli walli,Altaf bhai ki signature bori,35,37
PK4756,Bori,Khalli walli,Altaf bhai ki signature bori,29,59
PK2022,Bori,Khalli walli,Altaf bhai ki signature bori,44,29
PK2966,Bori,Khalli walli,Altaf bhai ki signature bori,22,23
PK1960,Bori,Khalli walli,Altaf bhai ki signature bori,45,56
PK4557,Bori,Khalli walli,Altaf bhai ki signature bori,49,45
PK2799,Bori,Khalli walli,Altaf bhai ki signature bori,46,24
PK3946,Bori,Khalli walli,Altaf bhai ki signature bori,46,89
PK2209,Bori,Khalli walli,Altaf bhai ki signature bori,60,27
PK4685,Bori,Khalli walli,Altaf bhai ki signature bori,20,79
PK2448,Bori,Khalli walli,Altaf bhai ki signature bori,58,58
PK3885,Bori,Khalli walli,Altaf bhai ki signature bori,41,40
PK4631,Bori,Khalli walli,Altaf bhai ki signature bori,34,44
PK2016,Bori,Khalli walli,Altaf bhai ki signature bori,25,79
PK1804,Bori,Khalli walli,Altaf bhai ki signature bori,33,38
PK3824,Bori,Khalli walli,Altaf bhai ki signature bori,59,66
PK3469,Bori,Khalli walli,Altaf bhai ki signature bori,55,75
PK3556,Bori,Khalli walli,Altaf bhai ki signature bori,44,76
PK4941,Bori,Khalli walli,Altaf bhai ki signature bori,43,81
PK5345,Bori,Khalli walli,Altaf bhai ki signature bori,32,62
PK1129,Bori,Khalli walli,Altaf bhai ki signature bori,54,28
PK3306,Bori,Khalli walli,Altaf bhai ki signature bori,51,38
PK3958,Bori,Khalli walli,Altaf bhai ki signature bori,49,53
PK2632,Bori,Khalli walli,Altaf bhai ki signature bori,46,50
PK4383,Bori,Khalli walli,Altaf bhai ki signature bori,33,51
PK2330,Bori,Khalli walli,Altaf bhai ki signature bori,57,29
PK3192,Bori,Khalli walli,Altaf bhai ki signature bori,34,35
PK3114,Bori,Khalli walli,Altaf bhai ki signature bori,38,71
PK5505,Bori,Khalli walli,Altaf bhai ki signature bori,21,70
PK4065,Bori,Khalli walli,Altaf bhai ki signature bori,46,38
PK4494,Bori,Khalli walli,Altaf bhai ki signature bori,44,30
PK5026,Bori,Khalli walli,Altaf bhai ki signature bori,25,86
PK5012,Bori,Khalli walli,Altaf bhai ki signature bori,28,22
PK5260,Bori,Khalli walli,Altaf bhai ki signature bori,24,66
PK4664,Bori,Khalli walli,Altaf bhai ki signature bori,36,73
PK3505,Bori,Khalli walli,Altaf bhai ki signature bori,45,91
PK4458,Bori,Khalli walli,Altaf bhai ki signature bori,59,80
PK3547,Bori,Khalli walli,Altaf bhai ki signature bori,33,98
PK4207,Bori,Khalli walli,Altaf bhai ki signature bori,41,70
PK4296,Bori,Khalli walli,Altaf bhai ki signature bori,54,53
PK3752,Bori,Khalli walli,Altaf bhai ki signature bori,60,43
PK1572,Bori,Khalli walli,Altaf bhai ki signature bori,29,58
PK2562,Bori,Khalli walli,Altaf bhai ki signature bori,20,55
PK4507,Bori,Khalli walli,Altaf bhai ki signature bori,59,55
PK2764,Bori,Khalli walli,Altaf bhai ki signature bori,40,25
PK4386,Bori,Khalli walli,Altaf bhai ki signature bori,23,54
PK4143,Bori,Khalli walli,Altaf bhai ki signature bori,22,77
PK3741,Bori,Khalli walli,Altaf bhai ki signature bori,48,71
PK5395,Bori,Khalli walli,Altaf bhai ki signature bori,59,90
PK1974,Bori,Khalli walli,Altaf bhai ki signature bori,60,39
PK4729,Bori,Khalli walli,Altaf bhai ki signature bori,20,74
PK4444,Bori,Khalli walli,Altaf bhai ki signature bori,29,32
PK1814,Bori,Khalli walli,Altaf bhai ki signature bori,36,99
PK3033,Bori,Khalli walli,Altaf bhai ki signature bori,41,60
PK4606,Bori,Khalli walli,Altaf bhai ki signature bori,21,81
PK5154,Bori,Khalli walli,Altaf bhai ki signature bori,42,70
PK1973,Bori,Khalli walli,Altaf bhai ki signature bori,39,53
PK2353,Bori,Khalli walli,Altaf bhai ki signature bori,33,65
PK3793,Bori,Khalli walli,Altaf bhai ki signature bori,27,64
PK5092,Bori,Khalli walli,Altaf bhai ki signature bori,38,35
PK2253,Bori,Khalli walli,Altaf bhai ki signature bori,57,71
PK4077,Bori,Khalli walli,Altaf bhai ki signature bori,59,40
PK2040,Bori,Khalli walli,Altaf bhai ki signature bori,42,57
PK4907,Bori,Khalli walli,Altaf bhai ki signature bori,38,23
PK4768,Bori,Khalli walli,Altaf bhai ki signature bori,22,51
PK1478,Bori,Khalli walli,Altaf bhai ki signature bori,32,74
PK5205,Bori,Khalli walli,Altaf bhai ki signature bori,42,24
PK1800,Bori,Khalli walli,Altaf bhai ki signature bori,53,36
PK4180,Bori,Khalli walli,Altaf bhai ki signature bori,23,68
PK4521,Bori,Khalli walli,Altaf bhai ki signature bori,39,21
PK2699,Bori,Khalli walli,Altaf bhai ki signature bori,53,20
PK5003,Bori,Khalli walli,Altaf bhai ki signature bori,55,20
PK1881,Bori,Khalli walli,Altaf bhai ki signature bori,27,67
PK4775,Bori,Khalli walli,Altaf bhai ki signature bori,22,46
PK2617,Bori,Khalli walli,Altaf bhai ki signature bori,27,73
PK3930,Bori,Khalli walli,Altaf bhai ki signature bori,25,33
PK4192,Bori,Khalli walli,Altaf bhai ki signature bori,22,69
PK4148,Bori,Khalli walli,Altaf bhai ki signature bori,57,62
PK2214,Bori,Khalli walli,Altaf bhai ki signature bori,39,80
PK3338,Bori,Khalli walli,Altaf bhai ki signature bori,44,83
PK4124,Bori,Khalli walli,Altaf bhai ki signature bori,60,75
PK2873,Bori,Khalli walli,Altaf bhai ki signature bori,43,42
PK5116,Bori,Khalli walli,Altaf bhai ki signature bori,49,63
PK1235,Bori,Khalli walli,Altaf bhai ki signature bori,57,34
PK3856,Bori,Khalli walli,Altaf bhai ki signature bori,25,70
PK2466,Bori,Khalli walli,Altaf bhai ki signature bori,55,50
PK5141,Bori,Khalli walli,Altaf bhai ki signature bori,29,23
PK3543,Bori,Khalli walli,Altaf bhai ki signature bori,58,87
PK4053,Bori,Khalli walli,Altaf bhai ki signature bori,56,56
PK3026,Bori,Khalli walli,Altaf bhai ki signature bori,41,68
PK5186,Bori,Khalli walli,Altaf bhai ki signature bori,20,72
PK2815,Bori,Khalli walli,Altaf bhai ki signature bori,53,93
PK1852,Bori,Khalli walli,Altaf bhai ki signature bori,39,83
PK4949,Bori,Khalli walli,Altaf bhai ki signature bori,27,33
PK2289,Bori,Khalli walli,Altaf bhai ki signature bori,46,84
PK4443,Bori,Khalli walli,Altaf bhai ki signature bori,57,30
PK1589,Bori,Khalli walli,Altaf bhai ki signature bori,37,43
PK3893,Bori,Khalli walli,Altaf bhai ki signature bori,40,30
PK3620,Bori,Khalli walli,Altaf bhai ki signature bori,45,43
PK4005,Bori,Khalli walli,Altaf bhai ki signature bori,42,91
PK1755,Bori,Khalli walli,Altaf bhai ki signature bori,23,69
PK1603,Bori,Khalli walli,Altaf bhai ki signature bori,45,54
PK2751,Bori,Khalli walli,Altaf bhai ki signature bori,30,67
PK5058,Bori,Khalli walli,Altaf bhai ki signature bori,41,97
PK2820,Bori,Khalli walli,Altaf bhai ki signature bori,50,56
PK1861,Bori,Khalli walli,Altaf bhai ki signature bori,49,48
PK4237,Bori,Khalli walli,Altaf bhai ki signature bori,30,95
PK1426,Bori,Khalli walli,Altaf bhai ki signature bori,36,100
PK5435,Bori,Khalli walli,Altaf bhai ki signature bori,20,85
PK5113,Bori,Khalli walli,Altaf bhai ki signature bori,22,47
PK5058,Bori,Khalli walli,Altaf bhai ki signature bori,34,63
PK3079,Bori,Khalli walli,Altaf bhai ki signature bori,58,80
PK3284,Bori,Khalli walli,Altaf bhai ki signature bori,58,80
PK2974,Bori,Khalli walli,Altaf bhai ki signature bori,42,44
PK5446,Bori,Khalli walli,Altaf bhai ki signature bori,35,51
PK1792,Bori,Khalli walli,Altaf bhai ki signature bori,23,96
PK1665,Bori,Khalli walli,Altaf bhai ki signature bori,49,26
PK3685,Bori,Khalli walli,Altaf bhai ki signature bori,56,38
PK1980,Bori,Khalli walli,Altaf bhai ki signature bori,26,60
PK4094,Bori,Khalli walli,Altaf bhai ki signature bori,60,85
PK5116,Bori,Khalli walli,Altaf bhai ki signature bori,24,35
PK4231,Bori,Khalli walli,Altaf bhai ki signature bori,54,20
PK2647,Bori,Khalli walli,Altaf bhai ki signature bori,29,47
PK3118,Bori,Khalli walli,Altaf bhai ki signature bori,27,63
PK1297,Bori,Khalli walli,Altaf bhai ki signature bori,24,71
PK3296,Bori,Khalli walli,Altaf bhai ki signature bori,45,61
PK3056,Bori,Khalli walli,Altaf bhai ki signature bori,20,49
PK4417,Bori,Khalli walli,Altaf bhai ki signature bori,51,39
PK1360,Bori,Khalli walli,Altaf bhai ki signature bori,51,97
PK2841,Bori,Khalli walli,Altaf bhai ki signature bori,25,62
PK3437,Bori,Khalli walli,Altaf bhai ki signature bori,52,34
PK1749,Bori,Khalli walli,Altaf bhai ki signature bori,32,24
PK2869,Bori,Khalli walli,Altaf bhai ki signature bori,27,62
PK3054,Bori,Khalli walli,Altaf bhai ki signature bori,30,66
PK3308,Bori,Khalli walli,Altaf bhai ki signature bori,39,31
PK2623,Bori,Khalli walli,Altaf bhai ki signature bori,55,85
PK2322,Bori,Khalli walli,Altaf bhai ki signature bori,45,67
PK1126,Bori,Khalli walli,Altaf bhai ki signature bori,55,32
PK1231,Bori,Khalli walli,Altaf bhai ki signature bori,44,26
PK4462,Bori,Khalli walli,Altaf bhai ki signature bori,36,95
PK5226,Bori,Khalli walli,Altaf bhai ki signature bori,20,94
PK5377,Bori,Khalli walli,Altaf bhai ki signature bori,30,48
PK2714,Bori,Khalli walli,Altaf bhai ki signature bori,54,100
PK3086,Bori,Khalli walli,Altaf bhai ki signature bori,34,51
PK4768,Bori,Khalli walli,Altaf bhai ki signature bori,20,95
PK1884,Bori,Khalli walli,Altaf bhai ki signature bori,45,62
PK1144,Bori,Khalli walli,Altaf bhai ki signature bori,22,87
PK4515,Bori,Khalli walli,Altaf bhai ki signature bori,35,46
PK1756,Bori,Khalli walli,Altaf bhai ki signature bori,60,75
PK3466,Bori,Khalli walli,Altaf bhai ki signature bori,51,36
PK2740,Bori,Khalli walli,Altaf bhai ki signature bori,40,37
PK3591,Bori,Khalli walli,Altaf bhai ki signature bori,42,61
PK5032,Bori,Khalli walli,Altaf bhai ki signature bori,55,77
PK1768,Bori,Khalli walli,Altaf bhai ki signature bori,38,32
PK4223,Bori,Khalli walli,Altaf bhai ki signature bori,46,65
PK2535,Bori,Khalli walli,Altaf bhai ki signature bori,47,62
PK2750,Bori,Khalli walli,Altaf bhai ki signature bori,29,32
PK2682,Bori,Khalli walli,Altaf bhai ki signature bori,52,51
PK2355,Bori,Khalli walli,Altaf bhai ki signature bori,34,61
PK1694,Bori,Khalli walli,Altaf bhai ki signature bori,39,74
PK2161,Bori,Khalli walli,Altaf bhai ki signature bori,37,79
PK3363,Bori,Khalli walli,Altaf bhai ki signature bori,33,74
PK2442,Bori,Khalli walli,Altaf bhai ki signature bori,36,55
PK1359,Bori,Khalli walli,Altaf bhai ki signature bori,52,98
PK4968,Bori,Khalli walli,Altaf bhai ki signature bori,51,45
PK2389,Bori,Khalli walli,Altaf bhai ki signature bori,60,60
PK2084,Bori,Khalli walli,Altaf bhai ki signature bori,53,67
PK3938,Bori,Khalli walli,Altaf bhai ki signature bori,60,79
PK2456,Bori,Khalli walli,Altaf bhai ki signature bori,48,68
PK3298,Bori,Khalli walli,Altaf bhai ki signature bori,22,42
PK5458,Bori,Khalli walli,Altaf bhai ki signature bori,50,63
PK4533,Bori,Khalli walli,Altaf bhai ki signature bori,32,41
PK4179,Bori,Khalli walli,Altaf bhai ki signature bori,21,81
PK1157,Bori,Khalli walli,Altaf bhai ki signature bori,42,68
PK4563,Bori,Khalli walli,Altaf bhai ki signature bori,60,28
PK2000,Bori,Khalli walli,Altaf bhai ki signature bori,26,28
PK5521,Bori,Khalli walli,Altaf bhai ki signature bori,52,87
PK3392,Bori,Khalli walli,Altaf bhai ki signature bori,55,72
PK2322,Bori,Khalli walli,Altaf bhai ki signature bori,53,68
PK2774,Bori,Khalli walli,Altaf bhai ki signature bori,26,48
PK1912,Bori,Khalli walli,Altaf bhai ki signature bori,31,48
PK3920,Bori,Khalli walli,Altaf bhai ki signature bori,45,34
PK4542,Bori,Khalli walli,Altaf bhai ki signature bori,58,100
PK2136,Bori,Khalli walli,Altaf bhai ki signature bori,56,77
PK4594,Bori,Khalli walli,Altaf bhai ki signature bori,49,37
PK2516,Bori,Khalli walli,Altaf bhai ki signature bori,51,77
PK4258,Bori,Khalli walli,Altaf bhai ki signature bori,41,43
PK5316,Bori,Khalli walli,Altaf bhai ki signature bori,31,57
PK3355,Bori,Khalli walli,Altaf bhai ki signature bori,25,99
PK3183,Bori,Khalli walli,Altaf bhai ki signature bori,46,56
PK2589,Bori,Khalli walli,Altaf bhai ki signature bori,35,69
PK2488,Bori,Khalli walli,Altaf bhai ki signature bori,35,78
PK4220,Bori,Khalli walli,Altaf bhai ki signature bori,50,53
PK1806,Bori,Khalli walli,Altaf bhai ki signature bori,26,81
PK5337,Bori,Khalli walli,Altaf bhai ki signature bori,34,41
PK3921,Bori,Khalli walli,Altaf bhai ki signature bori,23,45
PK2025,Bori,Khalli walli,Altaf bhai ki signature bori,40,23
PK4073,Bori,Khalli walli,Altaf bhai ki signature bori,38,97
PK4687,Bori,Khalli walli,Altaf bhai ki signature bori,57,74
